,title,first_artist,all_artists,id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,loudness_norm,tempo_norm,key_norm,time_signature_norm,labels
103,Sleeping Beauty (Digital Farm Animals Remix),End of the World,"['End of the World', 'Epik High', 'Digital Farm Animals']",4yotkduLtJwi9TPyYHetUr,0.75,0.703,6,-4.28,1,0.17,0.0003,0.5,0.447,106.016,219067,4,0.8099045403886224,0.276538849286077,0.5454545454545454,1.0,4
104,Wonderland,iri,['iri'],3DMz5XiVasCKSHXgYrSc9i,0.7240000000000001,0.8290000000000001,0,-5.7589999999999995,1,0.325,0.0009789999999999998,0.0855,0.528,95.006,224787,4,0.7382371468721229,0.1978178334203245,0.0,1.0,0
105,失眠電影院,慢慢說,['慢慢說'],0dxiRSDmyK0x2xioagE1Tq,0.64,0.373,6,-8.619,1,0.654,0.0,0.163,0.361,78.07300000000001,247133,4,0.5996511120802442,0.07674762800208784,0.5454545454545454,1.0,2
106,Sober - English Version,HYO,"['HYO', 'Ummet Ozcan']",78cEmtHsaekYyw4Z12oBR2,0.7390000000000001,0.815,1,-3.824,0,0.0239,8.2e-05,0.0547,0.6,114.98200000000001,178435,4,0.8320007753064884,0.3406453550310667,0.09090909090909091,1.0,1
107,在你的世界存在,Shelby Wang,['Shelby Wang'],4j7e9ugc8lBk49uvyQpyM6,0.35200000000000004,0.434,6,-7.138,1,0.625,0.0,0.12300000000000001,0.39899999999999997,206.108,240120,3,0.671415418907787,0.9921922480176748,0.5454545454545454,0.6666666666666667,2
108,K歌之王,Angela Hui,['Angela Hui'],0TTmqCr0n0J2UpnJmCEvrz,0.35200000000000004,0.29100000000000004,8,-9.274,1,0.682,0.0,0.3,0.264,76.681,248062,4,0.5679120027135728,0.06679488921143134,0.7272727272727273,1.0,2
109,Elevate,Jua,['Jua'],5RSizqADue4KCSy1og5v7P,0.7140000000000001,0.485,8,-10.1,0,0.518,0.0,0.136,0.364,110.045,139823,4,0.5278868052527015,0.305346022121964,0.7272727272727273,1.0,3
110,Going Bad (feat. Drake),Meek Mill,"['Meek Mill', 'Drake']",2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.259,0.0,0.252,0.544,86.00299999999999,180522,4,0.7088724136260116,0.13344677930230725,0.36363636363636365,1.0,1
111,我當你空氣,WONFU,['WONFU'],6PGJkZrbR06YVnS0w4thLk,0.795,0.659,1,-6.274,0,0.12300000000000001,2.07e-05,0.16899999999999998,0.65,119.932,235668,4,0.7132819692784804,0.3760376373685303,0.09090909090909091,1.0,1
112,Going,CTS,['CTS'],5BRj4Qr46gdtOhwQvFag6I,0.665,0.892,11,-4.648,1,0.2,0.0,0.327,0.6,100.02,230400,4,0.7920724911566603,0.23366771294356542,1.0,1.0,4
113,Still Love You - (三立偶像劇「三明治女孩的逆襲」片尾曲),Marcus Chang,['Marcus Chang'],4FitmlhA1Os7v0heqjVVML,0.489,0.555,8,-8.979,1,0.34600000000000003,0.0,0.115,0.253,148.641,215786,4,0.5822067160924553,0.5813057249697915,0.7272727272727273,1.0,2
114,Rules,Tabitha Nauser,['Tabitha Nauser'],46Esc8yrlmqGVDBF5S4nYU,0.6679999999999999,0.8240000000000001,8,-6.99,0,0.225,0.0,0.114,0.606,134.034,227653,4,0.678587003924989,0.47686631727214884,0.7272727272727273,1.0,3
115,Just Dance,Lady Gaga,"['Lady Gaga', ""Colby O'Donis""]",6HkjpGIOHv4y0IBAxUbE5z,0.8220000000000001,0.737,1,-4.542,0,0.0261,4.1899999999999995e-05,0.18,0.753,118.994,241933,4,0.7972088966419538,0.36933097861448155,0.09090909090909091,1.0,1
116,Almost Slipped,Meek Mill,['Meek Mill'],1bx4Jw8A7GQtImIQGccI6D,0.49,0.6509999999999999,8,-6.24,1,0.24600000000000002,0.0,0.233,0.46,164.213,246793,4,0.714929495566216,0.6926448402342327,0.7272727272727273,1.0,4
117,13樓的大笨象,Stephanie Cheng,['Stephanie Cheng'],1Cn2n7LpjpiElg6IyKB9id,0.423,0.721,1,-5.837999999999999,1,0.344,0.0,0.0799,0.48200000000000004,168.046,293008,4,0.7344090710859137,0.7200506216886766,0.09090909090909091,1.0,0
118,Beautiful (feat. Camila Cabello),Bazzi,"['Bazzi', 'Camila Cabello']",4VUwkH455At9kENOfzTqmF,0.638,0.7170000000000001,2,-4.7219999999999995,1,0.34600000000000003,0.0,0.105,0.249,100.027,180000,4,0.7884866986480593,0.23371776263575988,0.18181818181818182,1.0,0
119,7 rings,Ariana Grande,['Ariana Grande'],14msK75pk3pA33pzPVNtBF,0.725,0.321,1,-10.744000000000002,0,0.578,0.0,0.0884,0.319,70.142,178640,4,0.4966807190967679,0.020041326745840526,0.09090909090909091,1.0,1
120,Be Alright,高爾宣 OSN,['高爾宣 OSN'],4XAgxMf12NJ21aFBlkltrv,0.6559999999999999,0.6729999999999999,0,-6.307,1,0.244,0.0,0.36,0.7170000000000001,86.00200000000001,202326,4,0.7116828996462664,0.13343962934627968,0.0,1.0,0
121,別說(網劇《器靈2》片尾曲),孫雪寧,['孫雪寧'],1uEA1FDibh2lEEzeyWVzTY,0.358,0.42100000000000004,11,-9.172,1,0.556,1.06e-06,0.253,0.205,117.927,272000,4,0.5728545815767796,0.3617019755328506,1.0,1.0,2
122,Feel It Still,Portugal. The Man,['Portugal. The Man'],6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,0.795,1,-5.115,0,0.0417,0.000113,0.0717,0.754,79.028,163253,4,0.7694432330280564,0.08357583600860857,0.09090909090909091,1.0,1
123,Fallin,Ghost like girlfriend,['Ghost like girlfriend'],1Ozr4Pj7sQqtOZM93b6XTp,0.6779999999999999,0.73,6,-3.832,1,0.0075,4.47e-05,0.14,0.804,124.958,242702,4,0.8316131220623153,0.41197331636410445,0.5454545454545454,1.0,4
124,永不失聯的愛,Eric Chou,['Eric Chou'],46fURCnWErjFdNM2yBJ2c8,0.289,0.43,10,-6.818,1,0.624,0.0,0.10099999999999999,0.531,169.511,259600,4,0.6869215486747104,0.7305253072693605,0.9090909090909092,1.0,2
125,Trip,Yoon Do Hyun,['Yoon Do Hyun'],0xsBB5TNJAAhwz7M1kyWh9,0.6970000000000001,0.8029999999999999,1,-5.305,0,0.0718,0.0,0.0936,0.6579999999999999,130.039,199385,4,0.7602364684789455,0.44830224294120585,0.09090909090909091,1.0,1
126,龍的傳人–肆拾年,李建復,"['李建復', 'Leehom Wang', '李友珊']",62vLhdqeQ4LhUbx34fUoy0,0.331,0.502,9,-7.041,0,0.355,5.47e-06,0.14300000000000002,0.11800000000000001,139.857,349006,4,0.6761157144933856,0.5185005112218561,0.8181818181818182,1.0,3
127,華生,Cheer Chen,['Cheer Chen'],4mUhrpatn2p5qVEW7Jh5IX,0.606,0.49200000000000005,5,-4.751,1,0.428,3.66e-06,0.0628,0.6659999999999999,84.046,221067,4,0.7870814556379319,0.11945431535596068,0.4545454545454546,1.0,4
128,致青春,831,['831'],0RSwgUgtP87v5OSjlg1ZwH,0.597,0.935,7,-4.2410000000000005,1,0.0121,0.0,0.322,0.544,127.926,204773,4,0.8117943499539662,0.43319438585452713,0.6363636363636364,1.0,4
129,两点半,CoolZ!,['CoolZ!'],7bKak1vSDhhfm7LbvoGLTm,0.7759999999999999,0.377,1,-11.432,1,0.5670000000000001,0.00233,0.10800000000000001,0.772,79.002,164284,4,0.46334254009788245,0.08338993715188653,0.09090909090909091,1.0,0
130,JAPAN,Famous Dex,['Famous Dex'],5PTG6rrL6EPFD9E2QMI2pl,0.733,0.6779999999999999,6,-7.771,1,0.121,0.0,0.344,0.841,175.985,142000,4,0.6407423559625915,0.7768141225931464,0.5454545454545454,1.0,4
131,We Out Here,ØZI,['ØZI'],4Mf7Ev3oZE5ZSiNP54H0Mk,0.695,0.8029999999999999,4,-5.653,0,0.0165,0.0,0.317,0.386,104.965,204725,3,0.7433735523574163,0.26902424550089027,0.36363636363636365,0.6666666666666667,1
132,你覺得菜棒還是肉棒,wackyboys,['wackyboys'],5SevC4mtiI2UnRLbfTcLBX,0.816,0.728,0,-6.687,1,0.33299999999999996,0.0,0.139,0.32799999999999996,121.98,247869,4,0.6932693705480448,0.39068074731340413,0.0,1.0,0
133,Like A Mercedes,Lexie Liu,['Lexie Liu'],1PJcFbsMcKLjZgklxrHPAN,0.608,0.727,1,-7.282,0,0.0377,0.0,0.0888,0.504,166.051,212823,4,0.6644376605126714,0.7057864594132748,0.09090909090909091,1.0,1
134,粉雪,Sung Si Kyung,['Sung Si Kyung'],7iu2GcvG2ITHO03XCMdcv1,0.38799999999999996,0.7879999999999999,7,-5.422999999999999,1,0.0976,0.0,0.151,0.196,164.044,327147,4,0.7545185831273926,0.6914364976655396,0.6363636363636364,1.0,4
135,Clout (feat. Cardi B),Offset,"['Offset', 'Cardi B']",59ywHNwwchG4nZJMLyxSzd,0.919,0.622,1,-7.3839999999999995,1,0.228,4.24e-06,0.122,0.424,140.02200000000002,205803,4,0.6594950816494646,0.5196802539664385,0.09090909090909091,1.0,0
136,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,"['Lil Baby', 'Gunna', 'Drake']",6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.6859999999999999,1,-5.415,0,0.0677,0.0,0.193,0.8859999999999999,132.055,194732,4,0.7549062363715656,0.4627165542931912,0.09090909090909091,1.0,1
137,謝謝收看,Rose Liu,['Rose Liu'],2TwFkDElMW54QkkGkIzIqD,0.789,0.38799999999999996,2,-5.6,1,0.498,0.0,0.157,0.574,114.969,204000,4,0.745941755100063,0.34055240560270555,0.18181818181818182,1.0,0
138,睡皇后,G.E.M.,['G.E.M.'],3f7D4hlFcvAWCPilTOGJEy,0.716,0.523,7,-8.937999999999999,1,0.222,9.71e-05,0.142,0.18100000000000002,109.976,236462,4,0.5841934389688425,0.3048526751560478,0.6363636363636364,1.0,4
139,留給你的我從未,Sweet John,['Sweet John'],7ARYI48Dkalpm08NvgYUls,0.29,0.505,11,-7.3839999999999995,1,0.0207,0.09,0.0923,0.479,89.57,258533,4,0.6594950816494646,0.15895067245336442,1.0,1.0,4
140,Wildest Dreams - The Voice Performance,Katherine Ho,['Katherine Ho'],6I3G2YEds6qkICXxKolIUa,0.568,0.6709999999999999,8,-4.581,1,0.17800000000000002,0.0,0.134,0.47,133.859,221693,4,0.7953190870766099,0.4756150749672891,0.7272727272727273,1.0,4
141,淘汰(國),Eason Chan,['Eason Chan'],3aawXLnJpcDVXCl1UUksAW,0.512,0.551,9,-5.483,1,0.192,0.0,0.302,0.20600000000000002,117.978,285000,4,0.7516111837960944,0.3620666232902668,0.8181818181818182,1.0,4
142,Why You Gonna Lie?,高爾宣 OSN,['高爾宣 OSN'],3U0KXR3pWf1wRKsEZeoWtm,0.768,0.76,7,-3.7289999999999996,1,0.763,0.0,0.141,0.736,90.0,174000,4,0.8366041575810438,0.16202515354530572,0.6363636363636364,1.0,4
143,分手後不要做朋友,Rachel Liang,['Rachel Liang'],0QYWNTnsFxCBJF7Ns3xLbz,0.59,0.47700000000000004,11,-5.678,1,0.805,0.0,0.10300000000000001,0.609,127.823,257727,4,0.7421621359693754,0.43245794038366664,1.0,1.0,2
144,前面轉個彎,NEKO Highway,['NEKO Highway'],0iTVIelGt3wgqTQELPeLGx,0.6890000000000001,0.177,5,-16.401,1,0.75,0.0,0.114,0.28600000000000003,143.871,209167,3,0.22256141881087366,0.5472004347173267,0.4545454545454546,0.6666666666666667,2
145,PICK IT UP (feat. A$AP Rocky),Famous Dex,"['Famous Dex', 'A$AP Rocky']",0dSIrRkA4PadGll16TgbnV,0.9209999999999999,0.467,1,-8.443,1,0.0149,0.00023799999999999998,0.33399999999999996,0.287,135.995,191252,4,0.6081794834520522,0.4908873810426067,0.09090909090909091,1.0,0
146,Runaways - Radio Edit,RE:VIBE,"['RE:VIBE', 'SHAUN', 'Adara']",117bzxDjKh1kiHlg3cLbT9,0.524,0.865,1,-3.62,0,0.00547,1.3300000000000001e-05,0.159,0.297,121.984,228197,4,0.841885933032902,0.3907093471375151,0.09090909090909091,1.0,1
147,4U,Vinida,['Vinida'],1HDTwLg8tIgbGjCExJXR9c,0.72,0.386,4,-8.132,0,0.40700000000000003,1.3800000000000002e-05,0.09,0.225,89.973,196048,4,0.6232495033192809,0.16183210473255588,0.36363636363636365,1.0,1
148,Your Side Of The Bed,Loote,['Loote'],3PWKPX3YJAHBL8JozsWTMC,0.7809999999999999,0.742,8,-4.978,1,0.0649,0.0,0.293,0.91,109.915,197147,4,0.7760817948345206,0.3044165278383539,0.7272727272727273,1.0,4
149,Party Bus,Rich The Kid,"['Rich The Kid', 'Famous Dex', 'Jay Critch']",0L8oNO0RRrjUqJijjjstbf,0.7240000000000001,0.636,0,-8.476,1,0.0477,0.0,0.133,0.45,139.958,246862,4,0.6065804138198381,0.5192226567806608,0.0,1.0,0
150,I Don't Care (with Justin Bieber),Ed Sheeran,"['Ed Sheeran', 'Justin Bieber']",3HVWdVOQ0ZA45FuZGSfvns,0.7979999999999999,0.675,6,-5.041,1,0.0912,0.0,0.0894,0.8420000000000001,101.956,219947,4,0.7730290255366574,0.24751002781332904,0.5454545454545454,1.0,4
151,YOU & I,CoCo Lee,['CoCo Lee'],3L6Y0Xw6kYXABk5Thy7b0i,0.384,0.436,4,-6.859,1,0.586,0.0,0.114,0.185,127.236,266821,4,0.6849348257983234,0.4282609161953655,0.36363636363636365,1.0,2
152,FWYB,K CAMP,['K CAMP'],4dlqzNTlWJWIyKgOTE5uZ3,0.847,0.36,0,-8.312999999999999,1,0.252,0.0,0.14800000000000002,0.52,144.06,161033,4,0.6144788486698649,0.5485517764065753,0.0,1.0,0
153,I Love You,郭雪芙,['郭雪芙'],4GX1GY8RwiA3tZXda2ehQ5,0.7040000000000001,0.782,5,-7.452000000000001,1,0.11699999999999999,0.000545,0.0725,0.644,120.01899999999999,222230,4,0.6562000290739933,0.37665968354294627,0.4545454545454546,1.0,4
154,One Dance,Drake,"['Drake', 'WizKid', 'Kyla']",1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,103.96700000000001,173987,4,0.7455056452003683,0.2618885893851754,0.09090909090909091,1.0,0
155,bad guy,Billie Eilish,['Billie Eilish'],2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.32799999999999996,0.13,0.1,0.562,135.128,194088,4,0.4859717982264864,0.48468836916652963,0.6363636363636364,1.0,4
156,False Alarm,Lockshire,"['Lockshire', 'Khris Aiden', 'Melina K']",1e57tDjOSsa8kSskFIzv1r,0.397,0.753,0,-5.206,1,0.33,4.6700000000000003e-05,0.185,0.235,165.05599999999998,203114,4,0.7650336773755875,0.6986722531656431,0.0,1.0,0
157,一種永遠,Joey Yung,['Joey Yung'],3kyJUSmj8lkccGZqye5CUk,0.369,0.42100000000000004,6,-7.187,1,0.429,0.0,0.122,0.325,131.995,213636,4,0.6690410427872269,0.46228755693152496,0.5454545454545454,1.0,2
158,念,Hu Xia,['Hu Xia'],1LMIJ79l4O2hhvIbnEf15X,0.405,0.42,5,-9.82,1,0.3,1.75e-05,0.0845,0.141,105.931,292631,3,0.5414546687987596,0.27593110302371643,0.4545454545454546,0.6666666666666667,2
159,I LOVE YOU TOO,李昶俊,['李昶俊'],6xF6cGaniQ216Zy2ylV1gZ,0.635,0.857,6,-5.3839999999999995,1,0.0842,0.0006320000000000001,0.179,0.281,109.97399999999999,201273,4,0.7564083926927364,0.3048383752439922,0.5454545454545454,1.0,4
160,You Are Not Alone,Jason Chan,['Jason Chan'],7BEFQAKvJMPtLUVUTAnO6S,0.705,0.67,9,-7.982,1,0.0306,0.0,0.102,0.40700000000000003,126.025,207857,4,0.6305180016475262,0.4196023194457355,0.8181818181818182,1.0,4
161,Nice For What,Drake,['Drake'],3CA9pLiwRIGtUBiMjbZmRw,0.586,0.909,8,-6.474,1,0.0891,0.000109,0.11900000000000001,0.757,93.39399999999999,210747,4,0.7035906381741532,0.18629210430355853,0.7272727272727273,1.0,4
162,Real Life,Jeffrey Kung,"['Jeffrey Kung', '滿舒克']",4zjO08QZHFxFhUcIFXb5Ve,0.8420000000000001,0.84,1,-5.614,1,0.141,0.0,0.0795,0.78,92.473,211914,4,0.7452633619227601,0.179706994801982,0.09090909090909091,1.0,0
163,Awesome,Dany Lee,['Dany Lee'],5TpPzMutZhe2082gaPbTkv,0.902,0.9390000000000001,0,-3.265,1,0.0564,0.0,0.0789,0.605,111.98299999999999,153858,4,0.8590880457430828,0.319202636903783,0.0,1.0,0
164,40 days,Monkey Majik,['Monkey Majik'],05Pb5QQYERfbVYXaRsJZtQ,0.413,0.875,8,-4.513,0,0.0247,0.00011200000000000001,0.0988,0.7929999999999999,173.887,199067,4,0.7986141396520812,0.7618135148468839,0.7272727272727273,1.0,3
165,"不再說分手 (電影""分手100次""主題曲) - 國",Ivana Wong,['Ivana Wong'],0D7sgJy6WGD4MrDWhSo2eV,0.513,0.188,11,-12.969000000000001,1,0.955,2.98e-06,0.0887,0.278,67.339,228747,4,0.388864660561128,0.0,1.0,1.0,2
166,最好的我,Serene Koong,['Serene Koong'],0yjhR0xPPkBNstUJ6VVg8X,0.7490000000000001,0.649,10,-6.614,1,0.157,0.0,0.34,0.647,135.982,314453,4,0.6968067064011242,0.4907944316142457,0.9090909090909092,1.0,4
167,龍舌蘭,Eason Chan,"['Eason Chan', 'eason and the duo band']",5VCRrcx8hnFHeggm5acXKs,0.502,0.583,6,-7.327000000000001,0,0.485,2.44e-06,0.124,0.215,135.931,285280,4,0.6622571110141977,0.4904297838568294,0.5454545454545454,1.0,1
168,20 (feat. 王心凌),Ty.,"['Ty.', 'Cyndi Wang']",75SZkjePzOFL6VTCxtdbey,0.843,0.368,9,-15.239,1,0.5479999999999999,0.0,0.111,0.391,104.01700000000001,196154,4,0.2788680525270145,0.2622460871865639,0.8181818181818182,1.0,2
169,Without Her,Eric Chou,['Eric Chou'],3htLc9I7j91cYAFUd9wu4J,0.728,0.7190000000000001,9,-7.127000000000001,0,0.375,0.000391,0.0852,0.166,110.01,216493,4,0.6719484421185249,0.3050957736609921,0.8181818181818182,1.0,3
170,有一種悲傷,劉以豪,['劉以豪'],7zTuHLtomKqhNyq9IUbDoi,0.39,0.121,10,-13.126,1,0.9129999999999999,2.74e-06,0.113,0.16,80.236,240079,4,0.3812569656442313,0.09221298289015528,0.9090909090909092,1.0,2
171,幾分之幾 - 電影<花甲大人轉男孩>主題曲,Crowd Lu,['Crowd Lu'],4F7ZAsndEIJXyFzJUHNlRu,0.519,0.342,1,-5.54,1,0.636,0.0,0.1,0.425,143.819,228571,4,0.7488491544313611,0.5468286370038824,0.09090909090909091,1.0,2
172,Get Dripped (feat. Playboi Carti),Lil Yachty,"['Lil Yachty', 'Playboi Carti']",3m2aDCqn8eT5ElXDUiboGU,0.95,0.489,8,-8.411,1,0.105,0.0,0.41100000000000003,0.919,130.02100000000002,158769,4,0.6097300964287445,0.4481735437327062,0.7272727272727273,1.0,4
173,Tic Tac Toe (feat. Kodak Black),Meek Mill,"['Meek Mill', 'Kodak Black']",35J4wXQeRuHNOEArMy6FOe,0.821,0.72,10,-4.606,0,0.00902,7.07e-06,0.158,0.285,150.039,185261,4,0.794107670688569,0.5913013634966144,0.9090909090909092,1.0,3
174,Hoes Mad,Famous Dex,['Famous Dex'],1u8kqieXwWHMnetFOk8rjg,0.706,0.758,7,-7.542999999999999,1,0.0317,0.0,0.489,0.523,134.86700000000002,190222,4,0.6517904734215245,0.4828222306432817,0.6363636363636364,1.0,4
175,Bad Day,LION,['LION'],7vO4t6vUINdNtAfOtEl4Ya,0.532,0.809,3,-4.368,1,0.147,0.0,0.129,0.19399999999999998,140.162,258644,4,0.8056403547027184,0.5206812478103262,0.2727272727272727,1.0,0
176,CAKE,iri,['iri'],5qdTTy2EtCQ33s60U9vTOJ,0.78,0.677,11,-5.438,0,0.12300000000000001,1.39e-06,0.10800000000000001,0.6559999999999999,107.00299999999999,214533,4,0.7537917332945681,0.28359585588548625,1.0,1.0,3
177,8 Letters,Why Don't We,"[""Why Don't We""]",4zRZAmBQP8vhNPf9i9opXt,0.607,0.478,1,-5.702000000000001,0,0.649,0.0,0.0928,0.255,88.979,190027,4,0.7409991762368562,0.15472504844095208,0.09090909090909091,1.0,1
178,不用去猜,Jony J,['Jony J'],2G9RfvqkR9SMsUdWzuKuTP,0.8440000000000001,0.505,5,-7.949,0,0.6579999999999999,1.64e-06,0.182,0.637,129.91899999999998,213231,4,0.6321170712797404,0.4474442482178734,0.4545454545454546,1.0,1
179,即使這個世界令人絕望 (動畫片《芽》片頭曲),Verity,['Verity'],1MpNn6D8lJ8u6Y6u1j6ujg,0.23399999999999999,0.534,8,-11.577,0,0.19,0.012,0.11599999999999999,0.145,154.127,240469,3,0.4563163250472453,0.6205303837381402,0.7272727272727273,0.6666666666666667,3
180,When You Are In My Song - “獨一無二” English Version,AGA,['AGA'],1tw45wCqK6adbDTE1XLc76,0.584,0.263,7,-8.001,1,0.884,0.0,0.18100000000000002,0.38799999999999996,139.866,202382,4,0.6295973251926152,0.5185648608261062,0.6363636363636364,1.0,2
181,Daydreaming,張粹方,['張粹方'],3R5GztC6iKkKyFREXwbT6P,0.601,0.7190000000000001,11,-5.603,1,0.0539,0.0,0.239,0.745,76.108,223421,4,0.7457963851334981,0.06269796440751901,1.0,1.0,4
182,Flashlight,iri,['iri'],1fBMrvJzGc5hikHN2oF0cb,0.782,0.56,8,-6.379,1,0.0418,3.2e-06,0.0965,0.8490000000000001,108.012,200613,4,0.7081940204487087,0.29081016151750677,0.7272727272727273,1.0,4
183,Truly,宋楚琳,['宋楚琳'],0VczovvOr8bGZYluYpeFKL,0.795,0.639,2,-5.8229999999999995,1,0.498,0.0,0.16,0.47600000000000003,104.023,189601,4,0.7351359209187383,0.26228898692273045,0.18181818181818182,1.0,0
184,人蔘就4個賤人,爽樂團,['爽樂團'],4HhXcfqU3mwSpN02wpImVV,0.799,0.71,0,-5.968999999999999,1,0.204,0.0,0.124,0.9079999999999999,97.994,283278,4,0.7280612492125793,0.21918190203130256,0.0,1.0,0
185,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",Famous Dex,"['Famous Dex', 'Jay Critch', 'Lil Baby', 'Rich The Kid']",0n22yqkitWec0PV6tibWEO,0.68,0.732,10,-7.108,0,0.235,0.000174,0.0705,0.8640000000000001,75.422,230408,4,0.6728691185734361,0.05779309457246834,0.9090909090909092,1.0,3
186,不是因為天氣晴朗才愛你,理想混蛋,['理想混蛋'],7KAhj1obJrK5Avezca7YVL,0.505,0.271,8,-13.185,1,0.754,1.23e-06,0.0883,0.401,136.049,240754,4,0.3783980229684547,0.4912734786681063,0.7272727272727273,1.0,2
187,半生緣(我們在這裡相遇),Karen Mok,['Karen Mok'],2NdGm9fx5zCHgOghmbAGkU,0.23199999999999998,0.261,9,-9.562999999999999,1,0.667,0.00011100000000000001,0.10300000000000001,0.102,139.94299999999998,280158,4,0.55390802926782,0.5191154074402442,0.8181818181818182,1.0,2
188,君と春 - 1st Demo Version,Chippoke Ohashi,['Chippoke Ohashi'],3psJQotH56DEVegvyy0xcR,0.583,0.136,11,-14.618,1,0.795,0.0,0.0623,0.226,170.06799999999998,249613,4,0.3089596356059505,0.7345078327768284,1.0,1.0,2
189,Common,iri,['iri'],3LfF5uGg51x64RBUslzjLG,0.747,0.6709999999999999,8,-7.358,1,0.348,2.9299999999999997e-05,0.33,0.787,88.006,187067,4,0.6607549546930271,0.14776814122593146,0.7272727272727273,1.0,4
190,Nada Sousou,Hiroaki Kato,"['Hiroaki Kato', 'Arina Mocca']",3ZdzllGVt1TI4GkQgoHmu2,0.73,0.138,4,-13.458,1,0.857,8.98e-05,0.128,0.415,134.108,263486,4,0.36516935601104816,0.4773954140182039,0.36363636363636365,1.0,2
191,Alright,Kendrick Lamar,['Kendrick Lamar'],3iVcZ5G6tvkXZkZKlMpIUs,0.7959999999999999,0.7659999999999999,7,-5.974,1,0.0742,0.0,0.0827,0.5579999999999999,110.03399999999999,219333,4,0.7278189659349712,0.30526737260565845,0.6363636363636364,1.0,4
192,24/7 (feat. Ella Mai),Meek Mill,"['Meek Mill', 'Ella Mai']",6irE4Fbjbry3czv7mTxVSB,0.657,0.711,0,-5.355,1,0.0135,0.0,0.221,0.368,86.95700000000001,221522,4,0.7578136357028638,0.1402678373528004,0.0,1.0,0
193,CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),Quavo,"['Quavo', 'Madonna', 'Cardi B']",2i4WKnGYntsN4jEvDjkKBE,0.86,0.6809999999999999,2,-7.016,0,0.0372,2.51e-06,0.0749,0.846,153.993,246741,4,0.6773271308814266,0.6195722896304188,0.18181818181818182,1.0,1
194,Don't You,G5SH,['G5SH'],6dOtW0CfQOGr3Y5OZVsNlb,0.693,0.703,7,-5.516,1,0.00215,0.000117,0.209,0.49700000000000005,130.069,157075,4,0.7500121141638805,0.448516741622039,0.6363636363636364,1.0,4
195,If You Wanna,Perfume,['Perfume'],7Gk4yhNhOQ35ukXdmW4zWl,0.5670000000000001,0.8059999999999999,9,-2.04,1,0.293,0.195,0.242,0.7240000000000001,149.976,163584,4,0.9184474487570868,0.5908509162668651,0.8181818181818182,1.0,4
196,Get What You Give,Felix Cartal,['Felix Cartal'],0DTtMH8wB4UiRCjk6NgWl5,0.626,0.748,1,-5.899,1,0.0143,0.0,0.12300000000000001,0.223,121.06700000000001,219174,4,0.7314532150990939,0.38415283746004975,0.09090909090909091,1.0,0
197,凹造型,Ty.,['Ty.'],1wcDO85sfVea2Y0ByLyDNb,0.812,0.625,3,-6.13,0,0.53,1.52e-06,0.152,0.6809999999999999,120.008,199982,4,0.720259727673596,0.3765810340266407,0.2727272727272727,1.0,1
198,捉迷藏,Waa Wei,['Waa Wei'],2yB1vUpP3Ts9u8K2nYlO8d,0.524,0.46299999999999997,3,-7.9510000000000005,1,0.106,0.0,0.11199999999999999,0.16899999999999998,179.955,288493,4,0.632020157968697,0.8051994480233948,0.2727272727272727,1.0,0
199,In My Feelings,Drake,['Drake'],0bAkKNCQfWkexHFn7fIKns,0.735,0.48200000000000004,8,-9.445,1,0.006229999999999999,0.0144,0.44799999999999995,0.315,181.995,217933,4,0.5596259146193729,0.8197853583200465,0.7272727272727273,1.0,4
200,Black Beatles,Rae Sremmurd,"['Rae Sremmurd', 'Gucci Mane']",6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,-6.162999999999999,1,0.142,0.0,0.128,0.355,145.92600000000002,291893,4,0.718660658041382,0.561893594354395,0.0,1.0,0
201,Okay (Spuds Remix),Talitha.,"['Talitha.', 'Spuds']",0BhXMvfBpUOzjzUFji3uCj,0.605,0.679,8,-7.5760000000000005,0,0.0693,0.000259,0.467,0.33899999999999997,75.929,234998,4,0.6501914037893104,0.06141812227854798,0.7272727272727273,1.0,3
202,Havana (feat. Young Thug),Camila Cabello,"['Camila Cabello', 'Young Thug']",1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,217307,4,0.8073363376459757,0.2691886944895289,0.18181818181818182,1.0,0
203,Friends (with BloodPop®),Justin Bieber,"['Justin Bieber', 'BloodPop®']",7iNIg7XDEaYECfWD5dJ9Va,0.743,0.735,8,-5.337000000000001,1,0.00389,0.0,0.304,0.631,104.979,189467,4,0.7586858555022532,0.269124344885279,0.7272727272727273,1.0,4
